id,question,conditionId,slug,resolutionSource,endDate,startDate,image,icon,description,outcomes,outcomePrices,volume,active,closed,marketMakerAddress,createdAt,updatedAt,closedTime,new,featured,submitted_by,archived,resolvedBy,restricted,groupItemTitle,groupItemThreshold,questionID,umaEndDate,enableOrderBook,orderPriceMinTickSize,orderMinSize,umaResolutionStatus,volumeNum,endDateIso,startDateIso,hasReviewedDates,volume1wk,volume1mo,volume1yr,clobTokenIds,umaBond,umaReward,volume1wkClob,volume1moClob,volume1yrClob,volumeClob,acceptingOrders,negRisk,negRiskMarketID,negRiskRequestID,ready,funded,acceptingOrdersTimestamp,cyom,pagerDutyNotificationEnabled,approved,clobRewards,rewardsMinSize,rewardsMaxSpread,spread,automaticallyResolved,oneDayPriceChange,oneWeekPriceChange,oneMonthPriceChange,lastTradePrice,bestBid,bestAsk,automaticallyActive,clearBookOnStart,seriesColor,showGmpSeries,showGmpOutcome,manualActivation,negRiskOther,umaResolutionStatuses,pendingDeployment,deploying,deployingTimestamp,rfqEnabled,holdingRewardsEnabled,feesEnabled,requiresTranslation,feeType,macro_pillar,sub_category,specific_feature,total_volume_usd,customLiveness,oneHourPriceChange,gameStartTime,liquidity,liquidityNum,volume24hr,volume24hrClob,liquidityClob,competitive,volume1wkAmm,volume1moAmm,volume1yrAmm,oneYearPriceChange,makerBaseFee,takerBaseFee,feeSchedule,feature
518360,Will the January unemployment rate be 4.2%?  ,0x93f11059e90cf830925d5e9b0765e1ef7584396447e64cff6ce1cb2e586e75ef,will-the-january-unemployment-rate-be-4pt2,,2025-02-07 12:00:00+00:00,2025-01-13T17:24:43.649Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-unemployment-rate-E2nGgeJgXaTj.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-unemployment-rate-E2nGgeJgXaTj.jpg,"This is a market on the seasonally adjusted unemployment rate (total unemployed, as percent of the civilian labor force, official unemployment rate denoted as U-3) reported by the Bureau of Labor Statistics in the Employment Situation Report for January 2025.

The resolution source for this market is the Monthly Employment Situation Report, published by the BLS every month at https://www.bls.gov/bls/news-release/empsit.htm, specifically the U-3 measure in the Table A-15 for the month in question.

This market will resolve to “Yes”, if the seasonally adjusted U-3 unemployment rate in the United States for January 2025 is 4.2%, otherwise it will resolve to “No”.

The next data release is scheduled for February 7, 2025, 8:30 AM ET. This market will resolve as soon as the relevant data is issued. Any revisions to the data after the first release will not count toward this market's resolution.

Note: the resolution source for this market reports unemployment to one decimal point. Thus, this is the level of precision that will be used when resolving the market.","[""Yes"", ""No""]","[""0"", ""1""]",8256.683063,True,True,,2025-01-13T17:12:11.324561Z,2025-02-08T13:58:53.428057Z,2025-02-07 17:10:24+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,4.2%,2,0x7417e9cebb9dc8e28a8f2f89dd3312942e0ceba0b39ee568983044f6e4e28302,2025-02-07T17:10:24Z,True,0.001,5,resolved,8256.683063,2025-02-07,2025-01-13,True,0.0,0.0,0.0,"[""41379268876742438343725526545602014772900384745453851331007544204742620188690"", ""107552521028317520780581287457501280472809992338607237557304884764756733811273""]",500,5,0.0,0.0,0.0,8256.683063,False,True,0x7417e9cebb9dc8e28a8f2f89dd3312942e0ceba0b39ee568983044f6e4e28300,0xa373eee763347f19baa7304df2e3217813314a2471472a94bb768bbbe836aafb,False,False,2025-01-13T17:23:34Z,False,False,True,"[{'id': '13144', 'conditionId': '0x93f11059e90cf830925d5e9b0765e1ef7584396447e64cff6ce1cb2e586e75ef', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-01-13', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,-0.3245,0.0,0.0,1.0,,0.001,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,LABOR_MARKET,UNEMPLOYMENT_MONTHLY,UNEMPLOYMENT_MONTHLY,8256.683063,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,UNEMPLOYMENT_MONTHLY
518359,Will the January unemployment rate be 4.3% or higher?  ,0x4cdd4091f3e14a8cf007153e209577afafbb40fd741a450ccb3e960da6c7e0c7,will-the-january-unemployment-rate-be-4pt3-or-higher,,2025-02-07 12:00:00+00:00,2025-01-13T17:25:27.945Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-unemployment-rate-E2nGgeJgXaTj.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-unemployment-rate-E2nGgeJgXaTj.jpg,"This is a market on the seasonally adjusted unemployment rate (total unemployed, as percent of the civilian labor force, official unemployment rate denoted as U-3) reported by the Bureau of Labor Statistics in the Employment Situation Report for January 2025.

The resolution source for this market is the Monthly Employment Situation Report, published by the BLS every month at https://www.bls.gov/bls/news-release/empsit.htm, specifically the U-3 measure in the Table A-15 for the month in question.

This market will resolve to “Yes”, if the seasonally adjusted U-3 unemployment rate in the United States for January 2025 is 4.3% or higher, otherwise it will resolve to “No”.

The next data release is scheduled for February 7, 2025, 8:30 AM ET. This market will resolve as soon as the relevant data is issued. Any revisions to the data after the first release will not count toward this market's resolution.

Note: the resolution source for this market reports unemployment to one decimal point. Thus, this is the level of precision that will be used when resolving the market.","[""Yes"", ""No""]","[""0"", ""1""]",22687.035133,True,True,,2025-01-13T17:08:51.977994Z,2025-02-08T14:22:49.140972Z,2025-02-07 17:10:14+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,≥4.3%,3,0x7417e9cebb9dc8e28a8f2f89dd3312942e0ceba0b39ee568983044f6e4e28303,2025-02-07T17:10:14Z,True,0.001,5,resolved,22687.035133,2025-02-07,2025-01-13,True,0.0,0.0,0.0,"[""114430697253350283909837009175421015907871437975009964573243647901958052570164"", ""109615702836099516214163682267570300179805865444084812401127226331058504967918""]",500,5,0.0,0.0,0.0,22687.035133,False,True,0x7417e9cebb9dc8e28a8f2f89dd3312942e0ceba0b39ee568983044f6e4e28300,0xf16cfc3d9bef80054b932167a7f38a6e7e7f6d2700d48c7d15523d79195ed964,False,False,2025-01-13T17:24:18Z,False,False,True,"[{'id': '13145', 'conditionId': '0x4cdd4091f3e14a8cf007153e209577afafbb40fd741a450ccb3e960da6c7e0c7', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-01-13', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,-0.1695,0.0,0.0,1.0,,0.001,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,LABOR_MARKET,UNEMPLOYMENT_MONTHLY,UNEMPLOYMENT_MONTHLY,22687.035133,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,UNEMPLOYMENT_MONTHLY
518358,Will the January unemployment rate be 4.1%?  ,0xa19cd8dc290d6bc79c7b9ddfe116bcda00560c667206946c951d3b31ba12e16f,will-the-january-unemployment-rate-be-4pt1,,2025-02-07 12:00:00+00:00,2025-01-13T17:24:02.711Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-unemployment-rate-E2nGgeJgXaTj.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-unemployment-rate-E2nGgeJgXaTj.jpg,"This is a market on the seasonally adjusted unemployment rate (total unemployed, as percent of the civilian labor force, official unemployment rate denoted as U-3) reported by the Bureau of Labor Statistics in the Employment Situation Report for January 2025.

The resolution source for this market is the Monthly Employment Situation Report, published by the BLS every month at https://www.bls.gov/bls/news-release/empsit.htm, specifically the U-3 measure in the Table A-15 for the month in question.

This market will resolve to “Yes”, if the seasonally adjusted U-3 unemployment rate in the United States for January 2025 is 4.1%, otherwise it will resolve to “No”.

The next data release is scheduled for February 7, 2025, 8:30 AM ET. This market will resolve as soon as the relevant data is issued. Any revisions to the data after the first release will not count toward this market's resolution.

Note: the resolution source for this market reports unemployment to one decimal point. Thus, this is the level of precision that will be used when resolving the market.","[""Yes"", ""No""]","[""0"", ""1""]",8124.426602,True,True,,2025-01-13T16:59:38.928989Z,2025-02-08T13:42:50.166134Z,2025-02-07 17:05:30+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,4.1%,1,0x7417e9cebb9dc8e28a8f2f89dd3312942e0ceba0b39ee568983044f6e4e28301,2025-02-07T17:05:30Z,True,0.001,5,resolved,8124.426602,2025-02-07,2025-01-13,True,0.0,0.0,0.0,"[""114827197661892361152052161088590874827340716669662103497969052461621558523925"", ""36538276670253549626443965149260006414999083253266853650873811152880014179454""]",500,5,0.0,0.0,0.0,8124.426602,False,True,0x7417e9cebb9dc8e28a8f2f89dd3312942e0ceba0b39ee568983044f6e4e28300,0x3099de295d1fab73a60c7807e87b3e6128f0630a42c1dd306e6e3106f8cb1e07,False,False,2025-01-13T17:22:54Z,False,False,True,"[{'id': '13146', 'conditionId': '0xa19cd8dc290d6bc79c7b9ddfe116bcda00560c667206946c951d3b31ba12e16f', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-01-13', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,-0.3495,0.0,0.0,1.0,,0.001,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,LABOR_MARKET,UNEMPLOYMENT_MONTHLY,UNEMPLOYMENT_MONTHLY,8124.426602,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,UNEMPLOYMENT_MONTHLY
518357,Will the January unemployment rate be less than or equal to 4.0%?  ,0x722c4f982b706e1e3cc20e2b5e905fac12d50625a8a587039ab35d85533223dd,will-the-january-unemployment-rate-be-less-than-or-equal-to-4pt0,,2025-02-07 12:00:00+00:00,2025-01-13T17:23:28.783Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-unemployment-rate-E2nGgeJgXaTj.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-unemployment-rate-E2nGgeJgXaTj.jpg,"This is a market on the seasonally adjusted unemployment rate (total unemployed, as percent of the civilian labor force, official unemployment rate denoted as U-3) reported by the Bureau of Labor Statistics in the Employment Situation Report for January 2025.

The resolution source for this market is the Monthly Employment Situation Report, published by the BLS every month at https://www.bls.gov/bls/news-release/empsit.htm, specifically the U-3 measure in the Table A-15 for the month in question.

This market will resolve to “Yes”, if the seasonally adjusted U-3 unemployment rate in the United States for January 2025 is 4.0% or less, otherwise it will resolve to “No”.

The next data release is scheduled for February 7, 2025, 8:30 AM ET. This market will resolve as soon as the relevant data is issued. Any revisions to the data after the first release will not count toward this market's resolution.

Note: the resolution source for this market reports unemployment to one decimal point. Thus, this is the level of precision that will be used when resolving the market.","[""Yes"", ""No""]","[""1"", ""0""]",8812.002937,True,True,,2025-01-13T16:51:00.389279Z,2025-02-08T15:58:58.359263Z,2025-02-07 17:05:36+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,≤4.0%,0,0x7417e9cebb9dc8e28a8f2f89dd3312942e0ceba0b39ee568983044f6e4e28300,2025-02-07T17:05:36Z,True,0.001,5,resolved,8812.002937,2025-02-07,2025-01-13,True,0.0,0.0,0.0,"[""71741174678853176379691967141566061746675116377336485997430666781367800618399"", ""20624669428218650337791724890938643470398949079573584188469898904667453945793""]",500,5,0.0,0.0,0.0,8812.002937,False,True,0x7417e9cebb9dc8e28a8f2f89dd3312942e0ceba0b39ee568983044f6e4e28300,0x916e35a33df497eb4add03f7380db7938d42e7988ad55b6599e3957832656ef6,False,False,2025-01-13T17:22:14Z,False,False,True,"[{'id': '13147', 'conditionId': '0x722c4f982b706e1e3cc20e2b5e905fac12d50625a8a587039ab35d85533223dd', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-01-13', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,0.8395,0.0,0.0,1.0,0.999,1.0,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,LABOR_MARKET,UNEMPLOYMENT_MONTHLY,UNEMPLOYMENT_MONTHLY,8812.002937,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,UNEMPLOYMENT_MONTHLY
522444,Will the unemployment rate for February be greater than or equal to 4.3%?,0x35579639bc0f029b04ec202e013200f3dddd2cf53da5d1a13ab3e5d387ef74d7,will-the-unemployment-rate-for-february-be-greater-than-or-equal-to-4pt3,,2025-03-07 12:00:00+00:00,2025-02-08T19:31:08.056384Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-unemployment-rate-for-february-be-greater-than-or-equal-to-4pt3-9v4CtUCBv4W1.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/unemployed1.png,"This market will resolve according to the seasonally adjusted unemployment rate (total unemployed, as percent of the civilian labor force, official unemployment rate denoted as U-3) reported by the Bureau of Labor Statistics in the Employment Situation Report for February 2025.

The resolution source for this market is the Monthly Employment Situation Report, published by the BLS every month at https://www.bls.gov/bls/news-release/empsit.htm, specifically the U-3 measure in the Table A-15 for the month in question.

The next data release is scheduled for March 7, 2025, 8:30 AM ET. This market will resolve as soon as the relevant data is issued. Any revisions to the data after the first release will not count toward this market's resolution.

Note: the resolution source for this market reports unemployment to one decimal point. Thus, this is the level of precision that will be used when resolving the market.
","[""Yes"", ""No""]","[""0"", ""1""]",22063.124778,True,True,,2025-02-08T16:53:02.409701Z,2026-01-20T01:55:39.236314Z,2025-03-07 16:50:09+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,≥4.3%,4,0xb393e75546e8395b6368986c4ff2e826f0ac9682cb4789695fd1052e70635304,2025-03-07T16:50:09Z,True,0.001,5,resolved,22063.124778,2025-03-07,2025-02-08,True,0.0,0.0,0.0,"[""111267279330086073156382056873514230308795610964806928379802361557518041548962"", ""67780674480897808601590454001234897699038032839031654934824179977451704660203""]",500,5,0.0,0.0,0.0,22063.124778,False,True,0xb393e75546e8395b6368986c4ff2e826f0ac9682cb4789695fd1052e70635300,0xa5b177cb91928b8881ebba69430ded5a381f15c91ab9bec8c38df11e9ed43b47,False,False,2025-02-08T19:29:55Z,False,False,True,"[{'id': '15575', 'conditionId': '0x35579639bc0f029b04ec202e013200f3dddd2cf53da5d1a13ab3e5d387ef74d7', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-02-08', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,-0.0445,0.0,0.0,1.0,,0.001,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,LABOR_MARKET,UNEMPLOYMENT_MONTHLY,UNEMPLOYMENT_MONTHLY,22063.124778,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,UNEMPLOYMENT_MONTHLY
522441,Will the unemployment rate for February be exactly 4.0%?,0xeb1df012d0afc296a821a2700ea25374112187567978bbdec675fd76e8e51fc3,will-the-unemployment-rate-for-february-be-exactly-4pt0,,2025-03-07 12:00:00+00:00,2025-02-08T19:29:53.920852Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-unemployment-rate-for-february-be-exactly-4pt0-zQSk9yS1HGSo.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/unemployed1.png,"This market will resolve according to the seasonally adjusted unemployment rate (total unemployed, as percent of the civilian labor force, official unemployment rate denoted as U-3) reported by the Bureau of Labor Statistics in the Employment Situation Report for February 2025.

The resolution source for this market is the Monthly Employment Situation Report, published by the BLS every month at https://www.bls.gov/bls/news-release/empsit.htm, specifically the U-3 measure in the Table A-15 for the month in question.

The next data release is scheduled for March 7, 2025, 8:30 AM ET. This market will resolve as soon as the relevant data is issued. Any revisions to the data after the first release will not count toward this market's resolution.

Note: the resolution source for this market reports unemployment to one decimal point. Thus, this is the level of precision that will be used when resolving the market.
","[""Yes"", ""No""]","[""0"", ""1""]",10085.522413,True,True,,2025-02-08T16:53:01.409851Z,2026-01-20T01:55:37.462375Z,2025-03-07 16:55:03+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,4.0%,1,0xb393e75546e8395b6368986c4ff2e826f0ac9682cb4789695fd1052e70635301,2025-03-07T16:55:03Z,True,0.001,5,resolved,10085.522413,2025-03-07,2025-02-08,True,0.0,0.0,0.0,"[""100914476606681258932232811703402420882514563722744103471632213192337201222997"", ""62337839378737420128565077254081220480262913744525838296582217859349078526303""]",500,5,0.0,0.0,0.0,10085.522413,False,True,0xb393e75546e8395b6368986c4ff2e826f0ac9682cb4789695fd1052e70635300,0xa91633fbf4f729686930f9489bca9f899f63b92f77021c854eaa7b01a74167a7,False,False,2025-02-08T19:28:17Z,False,False,True,"[{'id': '15578', 'conditionId': '0xeb1df012d0afc296a821a2700ea25374112187567978bbdec675fd76e8e51fc3', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-02-08', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,-0.3045,0.0,0.0,1.0,,0.001,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,LABOR_MARKET,UNEMPLOYMENT_MONTHLY,UNEMPLOYMENT_MONTHLY,10085.522413,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,UNEMPLOYMENT_MONTHLY
522443,Will the unemployment rate for February be exactly 4.2%?,0x178f1d5cf15a62bf08831f577139e112ee460e24b2bbbfd29db4dfc82da37987,will-the-unemployment-rate-for-february-be-exactly-4pt2,,2025-03-07 12:00:00+00:00,2025-02-08T19:30:44.733197Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-unemployment-rate-for-february-be-exactly-4pt2-zVLmACOEgWDZ.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/unemployed1.png,"This market will resolve according to the seasonally adjusted unemployment rate (total unemployed, as percent of the civilian labor force, official unemployment rate denoted as U-3) reported by the Bureau of Labor Statistics in the Employment Situation Report for February 2025.

The resolution source for this market is the Monthly Employment Situation Report, published by the BLS every month at https://www.bls.gov/bls/news-release/empsit.htm, specifically the U-3 measure in the Table A-15 for the month in question.

The next data release is scheduled for March 7, 2025, 8:30 AM ET. This market will resolve as soon as the relevant data is issued. Any revisions to the data after the first release will not count toward this market's resolution.

Note: the resolution source for this market reports unemployment to one decimal point. Thus, this is the level of precision that will be used when resolving the market.
","[""Yes"", ""No""]","[""0"", ""1""]",18115.630649,True,True,,2025-02-08T16:53:02.085898Z,2026-01-20T01:55:36.431627Z,2025-03-07 16:50:05+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,4.2%,3,0xb393e75546e8395b6368986c4ff2e826f0ac9682cb4789695fd1052e70635303,2025-03-07T16:50:05Z,True,0.001,5,resolved,18115.630649,2025-03-07,2025-02-08,True,0.0,0.0,0.0,"[""71919036877595893650286459148243041170095755311888597624810024581051085463511"", ""73300785119883776653117832891162074956193543195333633832038498954168058674733""]",500,5,0.0,0.0,0.0,18115.630649,False,True,0xb393e75546e8395b6368986c4ff2e826f0ac9682cb4789695fd1052e70635300,0x317cf5ed58a20ef1c217e9f76feceabac4a2d8b7fc35758c3f629b5cc2d68d38,False,False,2025-02-08T19:29:07Z,False,False,True,"[{'id': '15576', 'conditionId': '0x178f1d5cf15a62bf08831f577139e112ee460e24b2bbbfd29db4dfc82da37987', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-02-08', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,-0.2065,0.0,0.0,1.0,,0.001,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,LABOR_MARKET,UNEMPLOYMENT_MONTHLY,UNEMPLOYMENT_MONTHLY,18115.630649,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,UNEMPLOYMENT_MONTHLY
522440,Will the unemployment rate for February be less than or equal to 3.9%?,0x249302f4e44d6f562f53a572cfe52ae11527e2b394446f4295c394c023817c55,will-the-unemployment-rate-for-february-be-less-than-or-equal-to-3pt9,,2025-03-07 12:00:00+00:00,2025-02-08T18:47:13.426157Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-unemployment-rate-for-february-be-less-than-or-equal-to-3pt9-bfgaOCvjMWcB.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/unemployed1.png,"This market will resolve according to the seasonally adjusted unemployment rate (total unemployed, as percent of the civilian labor force, official unemployment rate denoted as U-3) reported by the Bureau of Labor Statistics in the Employment Situation Report for February 2025.

The resolution source for this market is the Monthly Employment Situation Report, published by the BLS every month at https://www.bls.gov/bls/news-release/empsit.htm, specifically the U-3 measure in the Table A-15 for the month in question.

The next data release is scheduled for March 7, 2025, 8:30 AM ET. This market will resolve as soon as the relevant data is issued. Any revisions to the data after the first release will not count toward this market's resolution.

Note: the resolution source for this market reports unemployment to one decimal point. Thus, this is the level of precision that will be used when resolving the market.
","[""Yes"", ""No""]","[""0"", ""1""]",161668.893642,True,True,,2025-02-08T16:53:01.041139Z,2026-01-20T01:55:35.489672Z,2025-03-07 16:50:21+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,≤3.9%,0,0xb393e75546e8395b6368986c4ff2e826f0ac9682cb4789695fd1052e70635300,2025-03-07T16:50:21Z,True,0.001,5,resolved,161668.893642,2025-03-07,2025-02-08,True,0.0,0.0,0.0,"[""81223208772421784924394376032153095299369998570149467232347787736416782268993"", ""1622884453329598306463306217510908822213250280069412667007716215708296719085""]",500,5,0.0,0.0,0.0,161668.893642,False,True,0xb393e75546e8395b6368986c4ff2e826f0ac9682cb4789695fd1052e70635300,0x546175de674b7a29eb95923adde573903eb21fd0c7db4ce02407387c29ab78a6,False,False,2025-02-08T18:46:05Z,False,False,True,"[{'id': '15579', 'conditionId': '0x249302f4e44d6f562f53a572cfe52ae11527e2b394446f4295c394c023817c55', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 3, 'startDate': '2025-02-08', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,-0.1195,0.0,0.0,1.0,,0.001,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,LABOR_MARKET,UNEMPLOYMENT_MONTHLY,UNEMPLOYMENT_MONTHLY,161668.893642,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,UNEMPLOYMENT_MONTHLY
522442,Will the unemployment rate for February be exactly 4.1%?,0x350e774e08af51cbda1ec080097bfbaf57792809ce68b1e312f5bbe83a411c2e,will-the-unemployment-rate-for-february-be-exactly-4pt1,,2025-03-07 12:00:00+00:00,2025-02-08T19:30:27.848266Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-unemployment-rate-for-february-be-exactly-4pt1-NkfWsYvOjGMu.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/unemployed1.png,"This market will resolve according to the seasonally adjusted unemployment rate (total unemployed, as percent of the civilian labor force, official unemployment rate denoted as U-3) reported by the Bureau of Labor Statistics in the Employment Situation Report for February 2025.

The resolution source for this market is the Monthly Employment Situation Report, published by the BLS every month at https://www.bls.gov/bls/news-release/empsit.htm, specifically the U-3 measure in the Table A-15 for the month in question.

The next data release is scheduled for March 7, 2025, 8:30 AM ET. This market will resolve as soon as the relevant data is issued. Any revisions to the data after the first release will not count toward this market's resolution.

Note: the resolution source for this market reports unemployment to one decimal point. Thus, this is the level of precision that will be used when resolving the market.
","[""Yes"", ""No""]","[""1"", ""0""]",12692.801119,True,True,,2025-02-08T16:53:01.768607Z,2026-01-20T01:55:38.361293Z,2025-03-07 16:50:29+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,4.1%,2,0xb393e75546e8395b6368986c4ff2e826f0ac9682cb4789695fd1052e70635302,2025-03-07T16:50:29Z,True,0.001,5,resolved,12692.801119,2025-03-07,2025-02-08,True,0.0,0.0,0.0,"[""43793220497660832644871627506132835807100496501532152935507983233537230443619"", ""82633070200439791964214203517341230919474082158829642265224419837182316456792""]",500,5,0.0,0.0,0.0,12692.801119,False,True,0xb393e75546e8395b6368986c4ff2e826f0ac9682cb4789695fd1052e70635300,0xb5c67228bfb8eff7a96dfb3832257dfa7b2ac7f4f2276a869489091f713e709f,False,False,2025-02-08T19:28:47Z,False,False,True,"[{'id': '15577', 'conditionId': '0x350e774e08af51cbda1ec080097bfbaf57792809ce68b1e312f5bbe83a411c2e', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-02-08', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,0.7045,0.0,0.0,1.0,0.999,1.0,True,True,,False,False,False,False,[],False,False,,False,False,False,False,,LABOR_MARKET,UNEMPLOYMENT_MONTHLY,UNEMPLOYMENT_MONTHLY,12692.801119,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,UNEMPLOYMENT_MONTHLY
